,代码,名称,收盘价,5日均线,10日均线,20日均线,30日交易量,30日交易额
2005,002486.XSHE,嘉麟杰,4.4,3.3680000000000008,3.660999999999999,3.8075,634277820.0,2573095940.39
2006,600672.XSHG,*ST华圣,,,,,,
2007,300420.XSHE,五洋停车,6.39,4.974,5.379,5.6274999999999995,288576988.0,1731628953.77
2008,300444.XSHE,双杰电气,4.26,3.3200000000000003,3.558,3.6940000000000004,116815231.0,461137898.07
2009,002237.XSHE,恒邦股份,17.19,12.440000000000001,13.095999999999998,13.263,576963951.0,8331371959.77
2010,000807.XSHE,云铝股份,6.85,4.83,4.693,4.5024999999999995,2099528785.0,10945098689.039999
2011,300702.XSHE,天宇股份,113.0,86.522,95.649,99.8055,71903395.0,7504643829.820001
2012,600980.XSHG,北矿科技,14.46,11.194,11.998,12.4055,72118725.0,964105669.38
2013,600867.XSHG,通化东宝,17.36,13.62,15.174000000000001,15.372500000000002,1028002787.0,16789254365.079998
2014,688139.XSHG,海尔生物,57.88,44.61,49.159000000000006,49.00549999999999,92655381.0,4787001712.86
2015,600763.XSHG,通策医疗,159.61,124.46,143.44299999999998,146.39800000000002,70227036.0,10828112172.409998
2016,688399.XSHG,硕世生物,353.91,264.242,269.579,242.31750000000002,43943456.0,11042415911.279999
2017,300163.XSHE,先锋新材,4.92,3.8620000000000005,4.3340000000000005,4.492500000000001,394392630.0,1876920293.76
2018,002139.XSHE,拓邦股份,6.24,4.882,5.252000000000001,5.356499999999999,497154713.0,2850265426.89
2019,603517.XSHG,绝味食品,68.17,54.138,61.90199999999999,64.552,78407590.0,5298206045.689999
2020,603389.XSHG,*ST亚振,4.02,3.15,3.4819999999999993,3.683,29660608.0,114872522.42
2021,600769.XSHG,祥龙电业,6.36,4.95,5.363000000000001,5.4254999999999995,68738504.0,401456925.18
2022,300331.XSHE,苏大维格,38.3,27.398000000000003,28.629,29.275,157790048.0,5027316735.059999
2023,002214.XSHE,大立科技,32.4,24.326,26.189,24.819,646588929.0,17238864756.63
2024,688228.XSHG,开普云,87.17,66.208,71.673,72.44200000000001,31737419.0,2435945568.74
2025,603817.XSHG,海峡环保,6.51,5.098000000000001,5.566,5.7695,56887522.0,350744592.53999996
2026,000593.XSHE,大通燃气,5.28,4.1160000000000005,4.482,4.657500000000001,65902732.0,328356253.98
2027,600463.XSHG,空港股份,7.39,5.818,6.223000000000001,6.3905,69903769.0,479030012.39
2028,002577.XSHE,雷柏科技,18.33,14.434000000000001,14.468,13.4845,309899356.0,4838720876.2699995
2029,002444.XSHE,巨星科技,13.51,10.58,11.267000000000001,11.4755,417150174.0,5098232881.329999
2030,000546.XSHE,金圆股份,10.68,8.342,9.238999999999999,9.842,189482825.0,1962245569.86
2031,002419.XSHE,天虹股份,11.85,8.884,9.349,9.443499999999998,234947048.0,2385555874.48
2032,300395.XSHE,菲利华,36.13,27.853999999999996,30.204,29.545500000000004,103822569.0,3264024355.59
2033,002911.XSHE,佛燃能源,16.96,13.148000000000001,14.258999999999997,14.872499999999999,56690484.0,899082837.3500001
2034,600011.XSHG,华能国际,4.78,3.772,3.975,4.03,619324456.0,2711037048.3900003
2035,000551.XSHE,创元科技,10.87,8.443999999999999,9.129,9.6505,466266336.0,4765906024.15
2036,601985.XSHG,中国核电,4.65,3.6400000000000006,3.908,4.0024999999999995,841670851.0,3654475340.8900003
2037,000850.XSHE,华茂股份,3.96,3.1060000000000003,3.282,3.3564999999999996,215114698.0,786530586.3100001
2038,603682.XSHG,锦和商业,13.08,10.02,10.841,11.186,329952231.0,3905869937.7600007
2039,002307.XSHE,北新路桥,7.13,5.497999999999999,5.817,5.988999999999999,570382634.0,3679317201.67
2040,603933.XSHG,睿能科技,14.28,11.152,12.081000000000001,12.709999999999999,70321678.0,955157219.35
2041,002243.XSHE,通产丽星,16.59,12.996,13.579000000000002,13.416,236830313.0,3460834160.6800003
2042,601678.XSHG,滨化股份,4.76,3.7299999999999995,4.026,4.171500000000001,185529553.0,830206435.8399999
2043,300816.XSHE,艾可蓝,96.23,73.824,79.554,82.6615,55964398.0,4853683960.400001
2044,600561.XSHG,江西长运,5.1,4.023999999999999,4.362,4.5115,64409049.0,310774069.02000004
2045,601658.XSHG,邮储银行,5.15,4.156000000000001,4.394,4.5184999999999995,2637544996.0,12835716127.310001
2046,000531.XSHE,穗恒运A,9.7,7.191999999999998,7.378,7.324,178479121.0,1460217144.0300002
2047,000955.XSHE,欣龙控股,10.9,8.193999999999999,8.506000000000002,8.7575,766876423.0,7231226919.619999
2048,000156.XSHE,华数传媒,12.34,9.518,10.236,10.653500000000001,297691086.0,3377282454.77
2049,601975.XSHG,招商南油,2.77,2.162,2.294,2.3665000000000007,1145585957.0,2942732387.0000005
2050,603856.XSHG,东宏股份,15.35,12.304,13.523,14.128,114247111.0,1707137694.4400003
2051,002826.XSHE,易明医药,11.78,9.272,10.231,10.696499999999999,81927142.0,929085249.0200001
2052,600633.XSHG,浙数文化,11.29,8.563999999999998,9.228,9.498000000000001,547909048.0,5539080557.730001
2053,300013.XSHE,新宁物流,8.03,5.944,5.842999999999999,5.930000000000001,276540258.0,1852068083.72
2054,300709.XSHE,精研科技,106.7,83.196,89.17,89.16550000000001,74821644.0,6967613546.91
2055,600330.XSHG,天通股份,11.9,8.932,9.426,9.761500000000002,987537767.0,10318433504.35
2056,688118.XSHG,普元信息,52.3,36.89,38.585,39.41199999999999,43716382.0,1867180789.4100003
2057,300674.XSHE,宇信科技,56.09,42.966,42.81,42.34049999999999,130265881.0,6011170972.339999
2058,002110.XSHE,三钢闽光,7.98,6.1240000000000006,6.456,6.632,664971053.0,4804728022.94
2059,600786.XSHG,东方锅炉,,,,,,
2060,002197.XSHE,证通电子,12.12,9.408,9.830000000000002,9.940499999999998,785084173.0,8335911848.75
2061,300736.XSHE,百邦科技,10.32,8.056000000000001,8.936000000000002,9.026000000000002,79900329.0,783239713.6899999
2062,600518.XSHG,ST康美,2.56,2.05,2.303,2.4710000000000005,590579044.0,1534709778.3400002
2063,000882.XSHE,华联股份,2.16,1.666,1.7899999999999998,1.875,816775196.0,1638054245.6299999
2064,600663.XSHG,陆家嘴,13.73,10.864,11.186,11.0975,198954977.0,2442120307.7999997
2065,603016.XSHG,新宏泰,24.51,19.158,21.048000000000002,21.764000000000003,24962526.0,575570707.25
2066,600719.XSHG,大连热电,4.62,3.624,3.9799999999999995,4.05,75898715.0,328717623.20000005
2067,601816.XSHG,京沪高铁,6.9,5.453999999999999,5.899,6.1035,1972798485.0,12937801034.93
2068,688278.XSHG,特宝生物,74.08,59.69599999999999,66.615,63.7555,77149728.0,5124759353.820001
2069,600200.XSHG,江苏吴中,7.32,5.6240000000000006,6.0969999999999995,6.3805,459800395.0,3124602766.2000003
2070,300381.XSHE,溢多利,15.93,12.53,13.975,14.187999999999999,580180844.0,8724287684.24
2071,002206.XSHE,海利得,3.62,2.8280000000000003,3.07,3.1585000000000005,158547003.0,536470400.09000003
2072,603979.XSHG,金诚信,11.11,8.782,9.586,9.8245,120310527.0,1256413873.04
2073,000544.XSHE,中原环保,7.34,5.776,6.196000000000001,6.373499999999999,131085564.0,893531099.8399999
2074,600065.XSHG,*ST联谊,,,,,,
2075,603421.XSHG,鼎信通讯,11.7,9.108,9.84,10.043499999999998,73207858.0,789018884.5799999
2076,002566.XSHE,益盛药业,7.45,5.852,6.404000000000001,6.661500000000001,76375864.0,539995699.23
2077,600127.XSHG,金健米业,11.35,8.528,9.136999999999999,9.337500000000002,1495519420.0,14930745200.45
2078,300240.XSHE,飞力达,5.81,4.564,4.955000000000001,5.191500000000001,76045578.0,418435288.30999994
2079,600846.XSHG,同济科技,9.38,7.402000000000001,8.017999999999999,8.271,207919269.0,1844826745.6399999
2080,603218.XSHG,日月股份,19.8,15.238,16.593,16.803500000000003,127090798.0,2262847858.12
2081,600760.XSHG,中航沈飞,51.56,35.956,34.784000000000006,33.569500000000005,251239519.0,9064323449.400002
2082,002723.XSHE,金莱特,16.32,13.168000000000001,15.577000000000002,16.595,107397685.0,1894539742.73
2083,002532.XSHE,新界泵业,8.67,6.944,7.426,7.367999999999999,452405850.0,3567219908.4799995
2084,300293.XSHE,蓝英装备,30.23,21.118000000000002,20.221999999999998,17.2515,830231666.0,14887828767.150002
2085,603615.XSHG,茶花股份,9.1,7.154000000000001,7.782000000000001,8.109,44382858.0,380618229.02000004
2086,603936.XSHG,博敏电子,16.25,12.482,13.635,13.522499999999997,213800468.0,3092669699.4000006
2087,600845.XSHG,宝信软件,68.3,50.458000000000006,53.892999999999994,54.605500000000006,182643810.0,10695427923.759998
2088,600478.XSHG,科力远,4.8,3.7640000000000002,4.196,4.348000000000001,633113975.0,2920756424.0399995
2089,603915.XSHG,国茂股份,17.95,13.45,14.411999999999997,13.855,120608537.0,1852428108.65
2090,600656.XSHG,退市博元,,,,,,
2091,600338.XSHG,西藏珠峰,13.98,10.642,10.729000000000001,9.9815,857538299.0,9366858280.389997
2092,002470.XSHE,*ST金正,1.77,1.4240000000000002,1.7819999999999996,2.0565,706360652.0,1389466909.58
2093,300799.XSHE,左江科技,102.08,78.40599999999999,82.795,83.434,19038887.0,1711840723.3500001
2094,002302.XSHE,西部建设,10.95,8.459999999999999,9.11,9.4475,326298593.0,3314711601.18
2095,688009.XSHG,中国通号,7.47,5.794,6.025,6.004,955993533.0,6370688882.190001
2096,603569.XSHG,长久物流,9.67,7.62,8.274,8.8445,49385476.0,467623627.08
2097,600883.XSHG,博闻科技,11.39,8.68,9.264,9.369499999999999,54074949.0,547769228.33
2098,600160.XSHG,巨化股份,7.74,6.0760000000000005,6.499999999999998,6.559,612441673.0,4367429667.92
2099,603606.XSHG,东方电缆,16.31,12.412,13.493,13.523499999999999,250747481.0,3612429551.5399995
2100,002563.XSHE,森马服饰,7.44,5.916,6.516,6.839,203098720.0,1473067776.7
2101,002023.XSHE,海特高新,18.04,13.794,14.529,14.552000000000001,646201975.0,10220424528.69
2102,603159.XSHG,上海亚虹,13.0,10.396,11.18,11.342999999999998,47600947.0,578053261.94
2103,300642.XSHE,透景生命,55.87,42.80200000000001,47.14,49.622,36220898.0,1895437639.8700004
2104,002466.XSHE,天齐锂业,26.8,20.613999999999997,21.589000000000002,23.319000000000003,1838745655.0,44943500573.45999
2105,000901.XSHE,航天科技,11.0,8.478,8.879,8.9885,321381938.0,3186213186.88
2106,600790.XSHG,轻纺城,3.48,2.7199999999999998,2.93,3.0484999999999998,355674790.0,1158173298.3000002
2107,000031.XSHE,大悦城,5.76,4.5920000000000005,4.914,4.993,300625061.0,1637440050.7399998
2108,002157.XSHE,正邦科技,19.82,15.807999999999998,16.904000000000003,16.7095,1412894959.0,25264792642.690002
2109,300600.XSHE,瑞特股份,11.8,8.76,9.317,9.5655,91395180.0,945634138.5499998
2110,002543.XSHE,万和电气,8.67,6.798,7.386,7.733999999999999,84402816.0,692714947.22
2111,300733.XSHE,西菱动力,11.15,8.726,9.478,9.7715,49689616.0,517382642.53999996
2112,601318.XSHG,中国平安,85.92,67.78999999999999,70.882,72.0005,1886661354.0,147791479668.94998
2113,603896.XSHG,寿仙谷,34.04,27.086000000000002,30.522,30.4895,49369562.0,1595137492.1799998
2114,002389.XSHE,航天彩虹,17.92,13.05,13.332999999999998,13.094999999999999,492151998.0,7158830687.179999
2115,300667.XSHE,必创科技,22.1,17.226,18.294,18.437499999999996,62173399.0,1248857704.55
2116,300089.XSHE,文化长城,4.14,3.29,3.3909999999999996,3.4165000000000005,168221447.0,616665343.04
2117,300619.XSHE,金银河,21.19,16.509999999999998,17.934,18.711500000000004,17789018.0,352382035.78000003
2118,600781.XSHG,*ST辅仁,3.91,3.092,3.4760000000000004,3.81,136704944.0,540284156.8000001
2119,002190.XSHE,成飞集成,24.3,19.078,20.679,21.162,73568941.0,1673587475.69
2120,002552.XSHE,宝鼎科技,18.2,13.234,13.963,14.3265,111843363.0,1743515526.3300002
2121,000032.XSHE,深桑达A,25.66,18.72,20.052,19.5075,141516662.0,3012262688.9500003
2122,300802.XSHE,矩子科技,38.05,28.981999999999992,31.371999999999996,31.686,62416697.0,2109292031.8999999
2123,300598.XSHE,诚迈科技,242.0,173.922,179.621,179.05100000000002,91066368.0,17306366565.600002
2124,002681.XSHE,*ST奋达,4.56,3.3920000000000003,3.501,3.3240000000000003,514076986.0,1840902110.51
2125,603776.XSHG,永安行,20.63,15.541999999999998,16.752999999999997,17.294,70002686.0,1288621401.55
2126,002442.XSHE,龙星化工,4.43,3.444,3.7329999999999997,3.8985,157895537.0,658768740.4499999
2127,600309.XSHG,万华化学,55.0,44.176,47.995999999999995,48.241,346551901.0,17837316770.56
2128,000938.XSHE,紫光股份,51.76,39.45,41.589999999999996,41.09949999999999,567024290.0,25063620899.76
2129,300475.XSHE,聚隆科技,9.34,7.4319999999999995,7.988000000000001,8.264500000000002,34127949.0,301370904.04
2130,603083.XSHG,剑桥科技,41.56,32.68,35.679,36.5855,109280626.0,4233661662.67
2131,002737.XSHE,葵花药业,15.6,12.112,13.339000000000002,13.667999999999997,223869529.0,3247608220.1800003
2132,601595.XSHG,上海电影,18.59,14.246,14.821000000000002,14.992499999999998,100576072.0,1628515227.6
2133,300144.XSHE,宋城演艺,18.87,14.89,16.344,17.434500000000003,551182073.0,10110829609.369999
2134,600466.XSHG,蓝光发展,6.05,4.806,5.109,5.044500000000001,977275797.0,5326813343.800001
2135,601952.XSHG,苏垦农发,10.58,8.144,8.807,8.9095,470023149.0,4464848654.92
2136,002030.XSHE,达安基因,30.29,23.645999999999997,25.337,25.65949999999999,1889035996.0,51150961673.86001
2137,600918.XSHG,中泰证券,20.31,15.466,14.554000000000002,14.072,4115909395.0,62365679224.340004
2138,603610.XSHG,麒盛科技,33.33,26.322000000000003,29.143,29.9415,61212289.0,1933086934.0300002
2139,000036.XSHE,华联控股,4.7,3.78,3.964000000000001,3.999000000000001,499516563.0,2187838228.5899997
2140,603131.XSHG,上海沪工,21.1,16.183999999999997,17.346,17.3845,119306466.0,2223596138.62
2141,600420.XSHG,现代制药,10.17,7.9799999999999995,8.782,9.089999999999996,399917744.0,3883026764.3000007
2142,002526.XSHE,山东矿机,3.02,2.2199999999999998,2.33,2.3750000000000004,1580981483.0,4081000695.7900004
2143,600615.XSHG,丰华股份,9.67,7.622000000000002,8.375,8.6465,77893085.0,732619231.4899999
2144,603365.XSHG,水星家纺,17.47,12.758,13.55,13.848500000000001,40638957.0,611208848.96
2145,002637.XSHE,赞宇科技,11.7,8.937999999999999,9.492999999999999,10.175999999999998,257766404.0,2746851388.0
2146,601218.XSHG,吉鑫科技,3.11,2.434,2.6189999999999998,2.6984999999999997,189250591.0,548752997.61
2147,002531.XSHE,天顺风能,6.44,5.0520000000000005,5.460999999999999,5.572000000000001,391531660.0,2330107067.51
2148,300836.XSHE,佰奥智能,79.09,58.438,63.53800000000001,66.9285,43046930.0,3063221206.8900003
2149,601311.XSHG,骆驼股份,10.28,7.978,8.575,8.845,186647688.0,1767838189.3499997
2150,603033.XSHG,三维股份,22.95,18.072,19.945999999999998,21.830999999999996,45444422.0,1041752770.55
2151,601606.XSHG,长城军工,14.79,11.482000000000001,12.401,12.3215,827213287.0,10961435215.919998
2152,300429.XSHE,强力新材,20.93,15.626,16.770000000000003,17.407000000000004,544065671.0,10031556759.210001
2153,300398.XSHE,飞凯材料,25.87,19.024,20.079,20.767500000000002,347534877.0,7704979100.8
2154,603966.XSHG,法兰泰克,11.76,8.94,9.539,9.614,49833880.0,514635165.59999996
2155,600273.XSHG,嘉化能源,9.93,7.758,8.305000000000001,8.440500000000002,347643619.0,3162201130.34
2156,603883.XSHG,老百姓,99.09,75.404,85.82300000000001,89.24699999999999,96682032.0,9116521647.02
2157,000548.XSHE,湖南投资,4.04,3.178,3.464,3.6335000000000006,106822496.0,416760071.13000005
2158,600069.XSHG,退市银鸽,0.92,0.736,0.8280000000000001,0.8740000000000002,0.0,0.0
2159,002551.XSHE,尚荣医疗,9.63,7.336,7.895999999999999,7.864,1377793452.0,11450678970.94
2160,300146.XSHE,汤臣倍健,21.56,16.913999999999998,18.464,19.521499999999996,620665272.0,12703990262.3
2161,000596.XSHE,古井贡酒,172.25,134.82999999999998,146.56900000000002,145.40550000000002,61173765.0,9467958486.110003
2162,600569.XSHG,安阳钢铁,2.35,1.8240000000000003,1.9469999999999998,2.0130000000000003,467466878.0,1014626206.5899999
2163,000757.XSHE,浩物股份,4.46,3.4899999999999998,3.8270000000000004,3.8474999999999993,198048850.0,825803033.0
2164,300322.XSHE,硕贝德,19.24,14.919999999999998,16.014000000000003,16.223499999999994,247383592.0,4316378685.150001
2165,600281.XSHG,太化股份,4.15,3.25,3.5620000000000003,3.7314999999999996,60679017.0,240994212.55
2166,600866.XSHG,星湖科技,5.19,3.9880000000000004,4.3,4.452,310544633.0,1476469635.3799999
2167,002144.XSHE,宏达高科,9.8,7.686000000000002,8.364999999999998,8.712,34126633.0,315572688.90999997
2168,002449.XSHE,国星光电,13.58,10.596,11.226,11.336500000000003,546312968.0,6648780618.08
2169,688268.XSHG,华特气体,108.01,83.13199999999999,87.66499999999999,85.6005,89558285.0,8227960954.55
2170,600215.XSHG,*ST经开,6.03,4.7700000000000005,5.132,5.274499999999999,104461908.0,584652591.77
2171,601298.XSHG,青岛港,6.77,5.146,5.465999999999999,5.629499999999999,295560069.0,1815588055.5100002
2172,603458.XSHG,勘设股份,16.67,13.266000000000002,14.5,14.735,106321258.0,1677415510.89
2173,300125.XSHE,聆达股份,15.55,12.472,13.364,12.812999999999999,81927739.0,1155797186.29
2174,300382.XSHE,斯莱克,8.62,6.6819999999999995,7.12,7.406000000000001,260794733.0,2066046554.2399998
2175,002476.XSHE,宝莫股份,6.27,4.854,5.246,5.4655,144857271.0,842858765.62
2176,600090.XSHG,*ST济堂,2.03,1.7579999999999998,2.246,2.6439999999999997,236471883.0,701553742.41
2177,002946.XSHE,新乳业,19.22,14.41,15.874,16.758000000000003,157752874.0,2795750321.8499994
2178,002022.XSHE,科华生物,22.4,16.968,17.37,17.4225,632874538.0,11920998131.15
2179,002076.XSHE,*ST雪莱,2.69,2.2459999999999996,2.508,2.4429999999999996,365766172.0,964137554.4200001
2180,002260.XSHE,*ST德奥,3.15,2.52,2.8349999999999995,2.992499999999999,0.0,0.0
2181,300198.XSHE,纳川股份,4.53,3.482,3.711,3.7695000000000007,416574070.0,1700466118.1599998
2182,600462.XSHG,*ST九有,1.75,1.4,1.589,1.6565,100766566.0,176565904.73
2183,002670.XSHE,国盛金控,11.84,9.09,9.323,9.302000000000001,656666111.0,6639839601.219999
2184,603899.XSHG,晨光文具,59.5,46.406,50.66799999999999,51.407000000000004,104292252.0,5642518992.8
2185,601236.XSHG,红塔证券,23.73,19.206,19.721999999999998,20.294499999999996,1161344235.0,25448340194.25
2186,000786.XSHE,北新建材,24.68,19.940000000000005,21.339000000000002,21.4475,342962618.0,7900201916.789999
2187,300366.XSHE,创意信息,10.99,8.234,8.729,8.975999999999999,197747805.0,1912742295.11
2188,000748.XSHE,长城信息,,,,,,
2189,002781.XSHE,奇信股份,14.99,11.804,12.925,13.549000000000001,38753282.0,558180560.25
2190,603103.XSHG,横店影视,20.5,15.306000000000001,15.77,15.790500000000003,103166763.0,1749457655.06
2191,603167.XSHG,渤海轮渡,8.16,6.475999999999999,7.031000000000001,7.242999999999999,73712969.0,570282512.4100001
2192,000753.XSHE,漳州发展,3.14,2.45,2.647,2.7485,232259763.0,681277774.1899999
2193,002524.XSHE,光正集团,11.01,8.552,9.557,9.5155,616169634.0,6248904015.539999
2194,600576.XSHG,祥源文化,4.64,3.596,3.907000000000001,4.070500000000001,214969359.0,929873501.26
2195,000566.XSHE,海南海药,7.98,6.066000000000001,6.56,6.832499999999999,327011623.0,2384932413.04
2196,300281.XSHE,金明精机,7.98,6.282,6.9030000000000005,7.100499999999999,152102559.0,1148657203.76
2197,000887.XSHE,中鼎股份,9.31,7.366,7.703,7.863999999999999,476005646.0,4063942881.4700003
2198,688233.XSHG,神工股份,62.3,47.878,50.182,51.46350000000001,69266945.0,3836589143.1200004
2199,688058.XSHG,宝兰德,195.0,141.356,143.843,141.66750000000002,22866981.0,3388819335.72
2200,300147.XSHE,香雪制药,10.6,8.26,9.038,9.365499999999999,477441838.0,4737062523.47
